./mfm2tb.py data/test.csv > testbench.v
iverilog -o mfm testbench.v mfm.v
vvp mfm | tee graph.txt
0 x 0 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 0xxxxxxxxx xxxxxxxx 0xxx 0 xxxxxxxx 0xxx x
728110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
728135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
728160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
728185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
728210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
728235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
728260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
728285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
728310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
728335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
728360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
728385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
728410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
728415 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
728435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
728460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
728485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
728510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
728535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
728560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
728585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
728610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
728635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
728660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
728685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
728710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
728735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
728760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
728785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
728810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
728835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
728860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
728885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
728895 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
728910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
728935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
728960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
728985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
729010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
729035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
729060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
729085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
729110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
729135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
729160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
729185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
729210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
729215 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
729235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
729260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
729285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
729310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
729335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
729360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
729385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
729410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
729435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
729460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
729485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
729510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
729535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
729560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
729585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
729610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
729635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
729660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
729685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
729695 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
729710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
729735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
729760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
729785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
729810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
729835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
729860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
729885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
729910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
729935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
729960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
729985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
730010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
730015 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
730035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
730060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
730085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
730110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
730135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
730160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
730185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
730210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
730235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
730260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
730285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
730310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
730335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
730360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
730385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
730410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
730435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
730460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
730485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
730495 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
730510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
730535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
730560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
730585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
730610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
730635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
730660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
730685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
730710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
730735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
730760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
730785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
730810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
730815 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
730835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
730860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
730885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
730910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
730935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
730960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
730985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
731010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
731035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
731060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
731085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
731110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
731135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
731160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
731185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
731210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
731235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
731260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
731285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
731295 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
731310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
731335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
731360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
731385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
731410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
731435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
731460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
731485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
731510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
731535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
731560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
731585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
731610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
731615 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
731635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
731660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
731685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
731710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
731735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
731760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
731785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
731810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
731835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
731860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
731885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
731910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
731935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
731960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
731985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
732010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
732035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
732060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
732085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
732095 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
732110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
732135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
732160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
732185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
732210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
732235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
732260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
732285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
732310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
732335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
732360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
732385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
732410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
732415 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
732435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
732460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
732485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
732510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
732535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
732560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
732585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
732610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
732635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
732660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
732685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
732710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
732735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
732760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
732785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
732810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
732835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
732860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
732885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
732895 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
732910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
732935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
732960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
732985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
733010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
733035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
733060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
733085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
733110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
733135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
733160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
733185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
733210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
733215 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
733235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
733260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
733285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
733310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
733335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
733360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
733385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
733410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
